Timestamp,Posture
2022_08_12_06_00_19,3
2022_08_12_06_10_19,3
2022_08_12_06_20_19,3
2022_08_12_06_30_19,3
2022_08_12_06_40_19,3
2022_08_12_06_50_19,3
2022_08_12_07_00_19,2
2022_08_12_07_10_19,3
2022_08_12_07_20_19,3
2022_08_12_07_30_19,2
2022_08_12_07_40_19,4
2022_08_12_07_50_19,4
2022_08_12_08_00_19,4
2022_08_12_08_10_19,2
2022_08_12_08_20_19,5
2022_08_12_08_30_19,4
2022_08_12_08_40_19,4
2022_08_12_08_50_20,5
2022_08_12_09_00_19,5
2022_08_12_09_10_20,5
2022_08_12_09_20_19,5
2022_08_12_09_30_19,5
2022_08_12_09_40_19,3
2022_08_12_09_50_19,3
2022_08_12_10_00_19,3
2022_08_12_10_10_19,3
2022_08_12_10_20_19,5
2022_08_12_10_30_20,4
2022_08_12_10_40_19,4
2022_08_12_10_50_19,5
2022_08_12_11_00_19,3
2022_08_12_11_10_20,5
2022_08_12_11_20_20,3
2022_08_12_11_30_19,3
2022_08_12_11_40_19,3
2022_08_12_11_50_19,3
2022_08_12_12_00_19,3
2022_08_12_12_10_19,3
2022_08_12_12_20_19,3
2022_08_12_12_30_19,3
2022_08_12_12_40_19,3
2022_08_12_12_50_19,4
2022_08_12_13_00_19,4
2022_08_12_13_10_20,4
2022_08_12_13_20_19,3
2022_08_12_13_30_19,3
2022_08_12_13_40_19,3
2022_08_12_13_50_19,5
2022_08_12_14_00_19,3
2022_08_12_14_10_19,0
2022_08_12_14_20_19,0
2022_08_12_14_30_19,0
2022_08_12_14_40_19,0
2022_08_12_14_50_27,0
2022_08_12_15_00_19,3
2022_08_12_15_10_19,5
2022_08_12_15_20_19,5
2022_08_12_15_30_19,4
2022_08_12_15_40_19,4
2022_08_12_15_50_19,5
2022_08_12_16_00_19,4
2022_08_12_16_10_19,1
2022_08_12_16_20_19,1
2022_08_12_16_30_20,1
2022_08_12_16_40_19,4
2022_08_12_16_50_19,5
2022_08_12_17_00_19,3
2022_08_12_17_10_19,0
2022_08_12_17_20_19,0
2022_08_12_17_30_19,0
2022_08_12_17_40_19,0
2022_08_12_17_50_19,0
2022_08_12_18_00_19,0
2022_08_12_18_10_19,0
2022_08_12_18_20_19,0
2022_08_12_18_30_18,0
2022_08_12_18_40_19,5
2022_08_12_18_50_19,4
2022_08_12_19_00_19,4
2022_08_12_19_10_19,4
2022_08_12_19_20_19,3
2022_08_12_19_30_19,3
2022_08_12_19_40_19,3
2022_08_12_19_50_19,0
2022_08_12_20_00_19,0
2022_08_12_20_10_19,0
2022_08_12_20_20_19,0
2022_08_12_20_30_19,0
2022_08_12_20_40_19,0
2022_08_12_20_50_19,0
2022_08_12_21_00_19,0
2022_08_12_21_10_19,0
2022_08_12_21_20_19,0
2022_08_12_21_30_19,3
2022_08_12_21_50_20,0
2022_08_12_22_00_19,0
2022_08_12_22_10_19,0
2022_08_12_22_20_19,0
2022_08_12_22_30_19,0
2022_08_12_22_40_19,1
2022_08_12_22_50_20,1
2022_08_12_23_00_19,1
2022_08_12_23_10_19,1
2022_08_12_23_20_19,1
2022_08_12_23_30_19,1
2022_08_12_23_40_20,1
2022_08_12_23_50_19,1
2022_08_13_00_00_20,1
2022_08_13_00_10_19,5
2022_08_13_00_20_19,4
2022_08_13_00_30_19,4
2022_08_13_00_40_19,4
2022_08_13_00_50_19,1
2022_08_13_01_00_19,1
2022_08_13_01_10_19,1
2022_08_13_01_20_19,1
2022_08_13_01_30_19,1
2022_08_13_01_40_20,1
2022_08_13_01_50_19,1
2022_08_13_02_00_19,5
2022_08_13_02_10_20,4
2022_08_13_02_20_19,4
2022_08_13_02_30_20,4
2022_08_13_02_40_19,1
2022_08_13_02_50_20,4
2022_08_13_03_00_19,4
2022_08_13_03_10_19,4
2022_08_13_03_20_19,4
2022_08_13_03_30_19,4
2022_08_13_03_40_19,4
2022_08_13_03_50_19,5
2022_08_13_04_00_19,3
2022_08_13_04_10_19,3
2022_08_13_04_20_19,3
2022_08_13_04_30_19,3
2022_08_13_04_40_19,3
2022_08_13_04_50_19,2
2022_08_13_05_00_19,3
2022_08_13_05_10_19,3
2022_08_13_05_20_19,3
2022_08_13_05_30_19,3
2022_08_13_05_40_19,3
2022_08_13_05_50_19,3
2022_08_13_06_00_19,2
2022_08_13_06_10_19,3
2022_08_13_06_20_19,3
2022_08_13_06_30_19,3
2022_08_13_06_40_19,3
2022_08_13_06_50_19,3
2022_08_13_07_00_19,5
2022_08_13_07_10_19,4
2022_08_13_07_20_19,5
2022_08_13_07_30_19,5
2022_08_13_07_40_20,5
2022_08_13_07_50_19,5
2022_08_13_08_00_19,5
2022_08_13_08_10_19,5
2022_08_13_08_20_19,3
2022_08_13_08_30_19,3
2022_08_13_08_40_19,3
2022_08_13_08_50_19,3
2022_08_13_09_00_19,3
2022_08_13_09_10_19,3
2022_08_13_09_20_20,5
2022_08_13_09_30_19,3
2022_08_13_09_40_20,3
2022_08_13_09_50_19,3
2022_08_13_10_00_19,5
2022_08_13_10_10_19,4
2022_08_13_10_20_19,4
2022_08_13_10_30_19,5
2022_08_13_10_40_19,3
2022_08_13_10_50_19,3
2022_08_13_11_00_19,3
2022_08_13_11_10_20,3
2022_08_13_11_20_19,3
2022_08_13_11_30_19,3
2022_08_13_11_40_19,3
2022_08_13_11_50_19,5
2022_08_13_12_00_20,3
2022_08_13_12_10_19,3
2022_08_13_12_20_19,3
2022_08_13_12_30_19,5
2022_08_13_12_40_20,4
2022_08_13_12_50_20,4
2022_08_13_13_00_19,5
2022_08_13_13_10_19,5
2022_08_13_13_20_19,5
2022_08_13_13_30_19,3
2022_08_13_13_40_19,3
2022_08_13_13_50_19,3
2022_08_13_14_00_19,3
2022_08_13_14_10_19,3
2022_08_13_14_20_20,3
2022_08_13_14_30_19,5
2022_08_13_14_40_19,4
2022_08_13_14_50_19,4
2022_08_13_15_00_20,4
2022_08_13_15_10_19,4
2022_08_13_15_20_19,3
2022_08_13_15_30_20,3
2022_08_13_15_40_19,0
2022_08_13_15_50_20,0
2022_08_13_16_00_19,0
2022_08_13_16_10_19,0
2022_08_13_16_20_19,0
2022_08_13_16_30_20,0
2022_08_13_16_40_19,0
2022_08_13_16_50_19,0
2022_08_13_17_00_20,0
2022_08_13_17_10_19,0
2022_08_13_17_20_19,0
2022_08_13_17_30_19,0
2022_08_13_17_40_19,0
2022_08_13_17_50_19,2
2022_08_13_18_00_19,4
2022_08_13_18_10_20,1
2022_08_13_18_20_19,1
2022_08_13_18_30_19,1
2022_08_13_18_40_19,1
2022_08_13_18_50_19,1
2022_08_13_19_00_19,1
2022_08_13_19_10_19,1
2022_08_13_19_20_19,1
2022_08_13_19_30_19,1
2022_08_13_19_40_19,1
2022_08_13_19_50_19,1
2022_08_13_20_00_19,1
2022_08_13_20_10_19,1
2022_08_13_20_20_19,1
2022_08_13_20_30_19,1
2022_08_13_20_40_19,1
2022_08_13_20_50_19,1
2022_08_13_21_00_19,1
2022_08_13_21_10_19,1
2022_08_13_21_20_19,1
2022_08_13_21_30_19,2
2022_08_13_21_40_19,3
2022_08_13_21_50_19,0
2022_08_13_22_00_19,0
2022_08_13_22_10_19,0
2022_08_13_22_20_19,0
2022_08_13_22_30_19,0
2022_08_13_22_40_19,0
2022_08_13_22_50_19,0
2022_08_13_23_00_19,0
2022_08_13_23_10_19,0
2022_08_13_23_20_19,0
2022_08_13_23_30_20,0
2022_08_13_23_40_19,0
2022_08_13_23_50_19,0
2022_08_14_00_00_20,0
2022_08_14_00_10_19,0
2022_08_14_00_20_19,0
2022_08_14_00_30_20,0
2022_08_14_00_40_19,0
2022_08_14_00_50_19,0
2022_08_14_01_00_19,0
2022_08_14_01_10_19,0
2022_08_14_01_20_19,0
2022_08_14_01_30_19,1
2022_08_14_01_40_20,1
2022_08_14_01_50_19,1
2022_08_14_02_00_19,1
2022_08_14_02_10_19,1
2022_08_14_02_20_19,1
2022_08_14_02_30_19,1
2022_08_14_02_40_19,1
2022_08_14_02_50_19,4
2022_08_14_03_00_19,4
2022_08_14_03_10_19,1
2022_08_14_03_20_19,1
2022_08_14_03_30_19,1
2022_08_14_03_40_19,4
2022_08_14_03_50_19,4
2022_08_14_04_00_19,4
2022_08_14_04_10_19,4
2022_08_14_04_20_19,4
2022_08_14_04_30_19,4
2022_08_14_04_40_19,4
2022_08_14_04_50_19,4
2022_08_14_05_00_19,3
2022_08_14_05_10_19,3
2022_08_14_05_20_19,3
2022_08_14_10_10_19,3
2022_08_14_10_20_19,3
2022_08_14_10_30_19,3
2022_08_14_10_40_19,3
2022_08_14_10_50_19,3
2022_08_14_11_00_19,3
2022_08_14_11_10_19,3
2022_08_14_11_20_19,3
2022_08_14_11_30_19,3
2022_08_14_11_40_19,3
2022_08_14_11_50_19,2
2022_08_14_12_00_19,3
2022_08_14_12_10_19,3
2022_08_14_12_20_19,3
2022_08_14_12_30_19,3
2022_08_14_12_40_19,3
2022_08_14_12_50_20,3
2022_08_14_13_00_19,3
2022_08_14_13_10_19,2
2022_08_14_13_20_19,5
2022_08_14_13_30_19,2
2022_08_14_13_40_19,5
2022_08_14_13_50_19,5
2022_08_14_14_00_19,5
2022_08_14_14_10_19,4
2022_08_14_14_20_19,4
2022_08_14_14_30_19,4
2022_08_14_14_40_20,5
2022_08_14_14_50_20,3
2022_08_14_15_00_19,3
2022_08_14_15_10_20,3
2022_08_14_15_20_19,0
2022_08_14_15_30_19,0
2022_08_14_15_40_20,0
2022_08_14_15_50_19,0
2022_08_14_16_00_19,0
2022_08_14_16_10_19,0
2022_08_14_16_20_19,5
2022_08_14_16_30_19,5
2022_08_14_16_40_19,4
2022_08_14_16_50_19,1
2022_08_14_17_00_19,1
2022_08_14_17_10_19,1
2022_08_14_17_20_19,1
2022_08_14_17_30_19,1
2022_08_14_17_40_19,1
2022_08_14_17_50_19,1
2022_08_14_18_00_19,1
2022_08_14_18_10_19,1
2022_08_14_18_20_19,1
2022_08_14_18_30_19,1
2022_08_14_18_40_19,1
2022_08_14_18_50_19,1
2022_08_14_19_00_19,1
2022_08_14_19_10_20,1
2022_08_14_19_20_20,1
2022_08_14_19_30_19,5
2022_08_14_19_40_19,3
2022_08_14_19_50_19,3
2022_08_14_20_00_19,4
2022_08_14_20_10_19,4
2022_08_14_20_20_19,5
2022_08_14_20_30_19,4
2022_08_14_20_40_19,4
2022_08_14_20_50_19,0
2022_08_14_21_00_19,0
2022_08_14_21_10_19,0
2022_08_14_21_20_19,0
2022_08_14_21_30_19,0
2022_08_14_21_40_19,0
2022_08_14_21_50_19,0
2022_08_14_22_00_19,0
2022_08_14_22_10_19,0
2022_08_14_22_20_19,0
2022_08_14_22_30_19,0
2022_08_14_22_40_19,0
2022_08_14_22_50_19,0
2022_08_14_23_00_19,0
2022_08_14_23_10_19,0
2022_08_14_23_20_19,0
2022_08_14_23_30_18,0
2022_08_14_23_40_19,1
2022_08_14_23_50_19,1
2022_08_15_00_00_19,5
2022_08_15_00_10_19,4
2022_08_15_00_20_19,5
2022_08_15_00_30_19,4
2022_08_15_00_40_19,4
2022_08_15_00_50_19,1
2022_08_15_01_00_19,1
2022_08_15_01_10_19,4
2022_08_15_01_20_19,4
2022_08_15_01_30_19,1
2022_08_15_01_40_19,1
2022_08_15_01_50_19,1
2022_08_15_02_00_19,1
2022_08_15_02_10_19,1
2022_08_15_02_20_19,1
2022_08_15_02_30_19,1
2022_08_15_02_40_19,4
2022_08_15_02_50_19,4
2022_08_15_03_00_19,4
2022_08_15_03_10_19,4
2022_08_15_03_20_19,4
2022_08_15_03_30_19,1
2022_08_15_03_40_19,4
2022_08_15_03_50_19,5
2022_08_15_04_00_19,3
2022_08_15_04_10_19,3
2022_08_15_04_20_19,3
2022_08_15_04_30_19,2
2022_08_15_04_40_19,3
2022_08_15_04_50_19,3
2022_08_15_05_00_19,3
2022_08_15_05_10_19,3
2022_08_15_05_20_19,3
2022_08_15_05_30_19,3
2022_08_15_05_40_19,3
2022_08_15_05_50_19,3
2022_08_15_06_00_19,3
2022_08_15_06_10_19,3
2022_08_15_06_20_19,5
2022_08_15_06_30_19,5
2022_08_15_06_40_19,3
2022_08_15_06_50_19,3
2022_08_15_07_00_19,2
2022_08_15_07_10_19,3
2022_08_15_07_20_19,5
2022_08_15_07_30_19,5
2022_08_15_07_40_19,4
2022_08_15_07_50_19,5
2022_08_15_08_00_19,3
2022_08_15_08_10_19,3
2022_08_15_08_20_19,4
2022_08_15_08_30_19,4
2022_08_15_08_40_19,5
2022_08_15_08_50_19,4
2022_08_15_09_00_19,5
2022_08_15_09_10_19,5
2022_08_15_09_20_19,5
2022_08_15_09_30_19,5
2022_08_15_09_40_19,5
2022_08_15_09_50_19,5
2022_08_15_10_00_19,3
2022_08_15_10_10_19,3
2022_08_15_10_20_19,3
2022_08_15_10_30_19,3
2022_08_15_10_40_19,3
2022_08_15_10_50_19,3
2022_08_15_11_00_19,3
2022_08_15_11_10_19,3
2022_08_15_11_20_19,3
2022_08_15_11_30_19,3
2022_08_15_11_40_19,5
2022_08_15_11_50_19,5
2022_08_15_12_00_19,5
2022_08_15_12_10_19,3
2022_08_15_12_20_19,3
2022_08_15_12_30_19,3
2022_08_15_12_40_19,3
2022_08_15_12_50_19,3
2022_08_15_13_00_19,5
2022_08_15_13_10_19,5
2022_08_15_13_20_19,4
2022_08_15_13_30_19,4
2022_08_15_13_40_19,4
2022_08_15_13_50_19,4
2022_08_15_14_00_19,5
2022_08_15_14_10_19,5
2022_08_15_14_20_19,2
2022_08_15_14_30_19,3
2022_08_15_14_40_19,5
2022_08_15_14_50_19,4
2022_08_15_15_00_19,4
2022_08_15_15_10_19,4
2022_08_15_15_20_19,4
2022_08_15_15_30_19,4
2022_08_15_15_40_19,4
2022_08_15_15_50_19,4
2022_08_15_16_00_19,4
2022_08_15_16_10_19,4
2022_08_15_16_20_19,5
2022_08_15_16_30_19,5
2022_08_15_16_40_19,4
2022_08_15_16_50_19,4
2022_08_15_17_00_19,4
2022_08_15_17_10_19,4
2022_08_15_17_20_19,4
2022_08_15_17_30_19,4
2022_08_15_17_40_19,5
2022_08_15_17_50_19,0
2022_08_15_18_00_19,0
2022_08_15_18_10_19,0
2022_08_15_18_20_19,3
2022_08_15_18_30_19,0
2022_08_15_18_40_19,0
2022_08_15_18_50_19,0
2022_08_15_19_00_19,0
2022_08_15_19_10_19,0
2022_08_15_19_20_19,0
2022_08_15_19_30_20,0
2022_08_15_19_40_19,0
2022_08_15_19_50_19,0
2022_08_15_20_00_19,3
2022_08_15_20_10_19,4
2022_08_15_20_20_19,5
2022_08_15_20_30_19,4
2022_08_15_20_40_19,4
2022_08_15_20_50_19,4
2022_08_15_21_00_19,1
2022_08_15_21_10_19,1
2022_08_15_21_20_19,1
2022_08_15_21_30_19,4
2022_08_15_21_40_19,1
2022_08_15_21_50_19,1
2022_08_15_22_00_19,1
2022_08_15_22_10_19,1
2022_08_15_22_20_19,1
2022_08_15_22_30_19,5
2022_08_15_22_40_19,3
2022_08_15_22_50_19,3
2022_08_15_23_00_19,0
2022_08_15_23_10_19,0
2022_08_15_23_20_19,0
2022_08_15_23_30_19,0
2022_08_15_23_40_19,0
2022_08_15_23_50_19,0
2022_08_16_00_00_19,0
2022_08_16_00_10_19,4
2022_08_16_00_20_19,0
2022_08_16_00_30_19,0
2022_08_16_00_40_18,0
2022_08_16_00_50_19,0
2022_08_16_01_00_19,0
2022_08_16_01_10_19,0
2022_08_16_01_20_19,0
2022_08_16_01_30_19,0
2022_08_16_01_40_19,0
2022_08_16_01_50_19,0
2022_08_16_02_00_19,0
2022_08_16_02_10_18,0
2022_08_16_02_20_19,0
2022_08_16_02_30_18,1
2022_08_16_02_40_19,1
2022_08_16_02_50_19,1
2022_08_16_03_00_19,1
2022_08_16_03_10_19,1
2022_08_16_03_20_19,1
2022_08_16_03_30_19,1
2022_08_16_03_40_19,1
2022_08_16_03_50_19,2
2022_08_16_04_00_19,4
2022_08_16_04_10_19,4
2022_08_16_04_20_19,4
2022_08_16_04_30_19,4
2022_08_16_04_40_19,4
2022_08_16_04_50_19,4
2022_08_16_05_00_19,5
2022_08_16_05_10_19,5
2022_08_16_05_20_18,5
2022_08_16_05_30_19,4
2022_08_16_05_40_19,4
2022_08_16_05_50_19,4
2022_08_16_06_00_18,4
2022_08_16_06_10_19,4
2022_08_16_06_20_19,4
2022_08_16_06_30_19,4
2022_08_16_06_40_19,4
2022_08_16_06_50_19,4
2022_08_16_07_00_19,2
2022_08_16_07_10_19,5
2022_08_16_07_20_19,3
2022_08_16_07_30_19,5
2022_08_16_07_40_19,3
2022_08_16_07_50_19,3
2022_08_16_08_00_19,3
2022_08_16_08_10_19,4
2022_08_16_08_20_19,5
2022_08_16_08_30_19,5
2022_08_16_08_40_18,5
2022_08_16_08_50_19,5
2022_08_16_09_00_19,5
2022_08_16_09_10_19,5
2022_08_16_09_20_19,5
2022_08_16_09_30_19,5
2022_08_16_09_40_19,5
2022_08_16_09_50_19,3
2022_08_16_10_00_19,5
2022_08_16_10_10_19,3
2022_08_16_10_20_19,3
2022_08_16_10_30_19,3
2022_08_16_10_40_19,3
2022_08_16_10_50_19,3
2022_08_16_11_00_19,3
2022_08_16_11_10_19,3
2022_08_16_11_20_19,3
2022_08_16_11_30_19,5
2022_08_16_11_40_19,5
2022_08_16_11_50_19,3
2022_08_16_12_00_19,3
2022_08_16_12_10_19,2
2022_08_16_12_20_19,3
2022_08_16_12_30_19,3
2022_08_16_12_40_19,3
2022_08_16_12_50_19,2
2022_08_16_13_00_19,5
2022_08_16_13_10_19,5
2022_08_16_13_20_19,5
2022_08_16_13_30_19,5
2022_08_16_13_40_19,4
2022_08_16_13_50_19,4
2022_08_16_14_00_19,4
2022_08_16_14_10_19,5
2022_08_16_14_20_19,5
2022_08_16_14_30_19,4
2022_08_16_14_40_19,4
2022_08_16_14_50_19,4
2022_08_16_15_00_19,5
2022_08_16_15_10_19,5
2022_08_16_15_20_19,4
2022_08_16_15_30_19,4
2022_08_16_15_40_18,4
2022_08_16_15_50_19,4
2022_08_16_16_00_20,5
2022_08_16_16_10_19,5
2022_08_16_16_20_19,5
2022_08_16_16_30_19,4
2022_08_16_16_40_19,4
2022_08_16_16_50_19,4
2022_08_16_17_00_19,3
2022_08_16_17_10_19,0
2022_08_16_17_20_19,3
2022_08_16_17_30_19,0
2022_08_16_17_40_19,0
2022_08_16_17_50_18,0
2022_08_16_18_00_19,0
2022_08_16_18_10_19,0
2022_08_16_18_20_19,0
2022_08_16_18_30_19,0
2022_08_16_18_40_19,0
2022_08_16_18_50_19,0
2022_08_16_19_00_19,0
2022_08_16_19_10_19,0
2022_08_16_19_20_19,0
2022_08_16_19_30_19,4
2022_08_16_19_40_18,4
2022_08_16_19_50_19,3
2022_08_16_20_00_19,4
2022_08_16_20_10_19,4
2022_08_16_20_20_19,1
2022_08_16_20_30_19,1
2022_08_16_20_40_19,3
2022_08_16_20_50_19,4
2022_08_16_21_00_19,4
2022_08_16_21_10_19,1
2022_08_16_21_20_19,1
2022_08_16_21_30_19,1
2022_08_16_21_40_19,1
2022_08_16_21_50_19,1
2022_08_16_22_00_19,1
2022_08_16_22_10_19,1
2022_08_16_22_20_19,1
2022_08_16_22_30_19,1
2022_08_16_22_40_19,1
2022_08_16_22_50_19,1
2022_08_16_23_00_19,1
2022_08_16_23_10_19,1
2022_08_16_23_20_19,1
2022_08_16_23_30_19,1
2022_08_16_23_40_19,1
2022_08_16_23_50_19,1
2022_08_17_00_00_19,1
2022_08_17_00_10_19,1
2022_08_17_00_20_19,1
2022_08_17_00_30_19,1
2022_08_17_00_40_19,1
2022_08_17_00_50_19,1
2022_08_17_01_00_19,1
2022_08_17_01_10_19,1
2022_08_17_01_20_19,1
2022_08_17_01_30_19,1
2022_08_17_01_40_19,1
2022_08_17_01_50_19,1
2022_08_17_02_00_19,1
2022_08_17_02_10_19,1
2022_08_17_02_20_19,3
2022_08_17_02_30_18,0
2022_08_17_02_40_19,3
2022_08_17_02_50_19,0
2022_08_17_03_00_19,0
2022_08_17_03_10_19,0
2022_08_17_10_10_19,5
2022_08_17_10_20_19,5
2022_08_17_10_30_19,3
2022_08_17_10_40_19,3
2022_08_17_10_50_19,5
2022_08_17_11_00_19,5
2022_08_17_11_10_19,5
2022_08_17_11_20_19,5
2022_08_17_11_30_19,5
2022_08_17_11_40_19,3
2022_08_17_11_50_19,3
2022_08_17_12_00_19,3
2022_08_17_12_10_19,3
2022_08_17_12_20_19,5
2022_08_17_12_30_19,3
2022_08_17_12_40_19,3
2022_08_17_12_50_19,3
2022_08_17_13_00_19,2
2022_08_17_13_10_19,3
2022_08_17_13_20_19,3
2022_08_17_13_30_19,2
2022_08_17_13_40_19,2
2022_08_17_13_50_19,3
2022_08_17_14_00_19,3
2022_08_17_14_10_19,3
2022_08_17_14_20_19,3
2022_08_17_14_30_19,4
2022_08_17_14_40_19,4
2022_08_17_14_50_19,4
2022_08_17_15_00_20,4
2022_08_17_15_10_19,4
2022_08_17_15_20_19,1
2022_08_17_15_30_20,3
2022_08_17_15_40_19,3
2022_08_17_15_50_19,3
2022_08_17_16_00_19,3
2022_08_17_16_10_19,0
2022_08_17_16_20_20,0
2022_08_17_16_30_19,0
2022_08_17_16_40_19,0
2022_08_17_16_50_19,0
2022_08_17_17_00_19,0
2022_08_17_17_10_19,0
2022_08_17_17_20_19,3
2022_08_17_17_30_20,3
2022_08_17_17_40_19,0
2022_08_17_17_50_19,0
2022_08_17_18_00_20,0
2022_08_17_18_10_19,0
2022_08_17_18_20_19,0
2022_08_17_18_30_19,0
2022_08_17_18_40_19,0
2022_08_17_18_50_19,0
2022_08_17_19_00_19,5
2022_08_17_19_10_19,4
2022_08_17_19_20_19,5
2022_08_17_19_30_19,4
2022_08_17_19_40_19,4
2022_08_17_19_50_19,3
2022_08_17_20_00_19,3
2022_08_17_20_10_19,0
2022_08_17_20_20_19,0
2022_08_17_20_30_19,5
2022_08_17_20_40_19,1
2022_08_17_20_50_19,1
2022_08_17_21_00_19,1
2022_08_17_21_10_19,1
2022_08_17_21_20_19,1
2022_08_17_21_30_19,1
2022_08_17_21_40_19,1
2022_08_17_21_50_19,1
2022_08_17_22_00_19,1
2022_08_17_22_10_20,1
2022_08_17_22_20_19,1
2022_08_17_22_30_20,1
2022_08_17_22_40_19,1
2022_08_17_22_50_20,1
2022_08_17_23_00_19,1
2022_08_17_23_10_20,1
2022_08_17_23_20_19,1
2022_08_17_23_30_19,1
2022_08_17_23_40_19,3
2022_08_17_23_50_19,3
2022_08_18_00_00_18,0
2022_08_18_00_10_19,0
2022_08_18_00_20_19,0
2022_08_18_00_30_19,0
2022_08_18_00_40_19,0
2022_08_18_00_50_19,0
2022_08_18_01_00_19,0
2022_08_18_01_10_19,0
2022_08_18_01_20_19,0
2022_08_18_01_30_19,0
2022_08_18_01_40_48,0
2022_08_18_01_50_19,0
2022_08_18_02_00_19,0
2022_08_18_02_10_19,0
2022_08_18_02_20_19,0
2022_08_18_02_30_19,0
2022_08_18_02_40_19,0
2022_08_18_02_50_19,0
2022_08_18_03_00_19,0
2022_08_18_03_10_19,0
2022_08_18_03_20_19,0
2022_08_18_03_30_18,3
2022_08_18_03_40_19,5
2022_08_18_03_50_19,4
2022_08_18_04_00_18,4
2022_08_18_04_10_19,5
2022_08_18_04_20_19,5
2022_08_18_04_30_19,5
2022_08_18_04_40_19,4
2022_08_18_04_50_19,4
2022_08_18_05_00_19,4
2022_08_18_05_10_19,4
2022_08_18_05_20_19,4
2022_08_18_05_30_19,4
2022_08_18_05_40_19,4
2022_08_18_05_50_19,4
2022_08_18_06_00_19,4
2022_08_18_06_10_19,2
2022_08_18_06_20_19,4
2022_08_18_06_30_19,4
2022_08_18_06_40_19,4
2022_08_18_06_50_19,4
2022_08_18_07_00_19,4
2022_08_18_07_10_19,4
2022_08_18_07_20_19,4
2022_08_18_07_30_19,5
2022_08_18_07_40_19,5
2022_08_18_07_50_18,3
2022_08_18_08_00_19,4
2022_08_18_08_10_19,4
2022_08_18_08_20_20,4
2022_08_18_08_30_19,4
2022_08_18_08_40_19,5
2022_08_18_08_50_19,5
2022_08_18_09_00_19,5
2022_08_18_09_10_19,5
2022_08_18_09_20_19,5
2022_08_18_09_30_19,3
2022_08_18_09_40_19,3
2022_08_18_09_50_19,5
2022_08_18_10_00_19,3
2022_08_18_10_10_19,3
2022_08_18_10_20_19,5
2022_08_18_10_30_19,3
2022_08_18_10_40_19,3
2022_08_18_10_50_19,3
2022_08_18_11_00_19,3
2022_08_18_11_10_19,3
2022_08_18_11_20_19,3
2022_08_18_11_30_19,3
2022_08_18_11_40_19,5
2022_08_18_11_50_19,3
2022_08_18_12_00_19,3
2022_08_18_12_10_19,3
2022_08_18_12_20_19,3
2022_08_18_12_30_19,3
2022_08_18_12_40_19,3
2022_08_18_12_50_19,3
2022_08_18_13_00_19,3
2022_08_18_13_10_20,3
2022_08_18_13_20_19,3
2022_08_18_13_30_19,3
2022_08_18_13_40_20,3
2022_08_18_13_50_19,5
2022_08_18_14_00_19,4
2022_08_18_14_10_20,4
2022_08_18_14_20_19,4
2022_08_18_14_30_19,4
2022_08_18_14_40_19,5
2022_08_18_14_50_20,5
2022_08_18_15_00_19,4
2022_08_18_15_10_19,4
2022_08_18_15_20_19,5
2022_08_18_15_30_19,4
2022_08_18_15_40_20,5
2022_08_18_15_50_19,4
2022_08_18_16_00_19,5
2022_08_18_16_10_20,4
2022_08_18_16_20_19,3
2022_08_18_16_30_19,3
2022_08_18_16_40_19,0
2022_08_18_16_50_19,0
2022_08_18_17_00_19,0
2022_08_18_17_10_19,0
2022_08_18_17_20_19,0
2022_08_18_17_30_19,0
2022_08_18_17_40_19,0
2022_08_18_17_50_19,0
2022_08_18_18_00_19,0
2022_08_18_18_10_19,0
2022_08_18_18_20_20,0
2022_08_18_18_30_19,0
2022_08_18_18_40_19,0
2022_08_18_18_50_19,0
2022_08_18_19_00_19,0
2022_08_18_19_10_19,0
2022_08_18_19_20_19,0
2022_08_18_19_30_19,5
2022_08_18_19_40_19,4
2022_08_18_19_50_19,4
2022_08_18_20_00_19,1
2022_08_18_20_10_19,1
2022_08_18_20_20_19,1
2022_08_18_20_30_19,3
2022_08_18_20_40_19,4
2022_08_18_20_50_19,3
2022_08_18_21_00_19,3
2022_08_18_21_10_19,3
2022_08_18_21_20_19,4
2022_08_18_21_30_19,4
2022_08_18_21_40_19,4
2022_08_18_21_50_19,0
2022_08_18_22_00_19,0
2022_08_18_22_10_19,0
2022_08_18_22_20_19,0
2022_08_18_22_30_19,0
2022_08_18_22_40_19,0
2022_08_18_22_50_19,0
2022_08_18_23_00_19,0
2022_08_18_23_10_19,1
2022_08_18_23_20_19,1
2022_08_18_23_30_19,1
2022_08_18_23_40_19,1
2022_08_18_23_50_19,3
2022_08_19_00_00_19,3
2022_08_19_00_10_19,0
2022_08_19_00_20_19,0
2022_08_19_00_30_19,0
2022_08_19_00_40_19,0
2022_08_19_00_50_19,0
2022_08_19_01_00_19,0
2022_08_19_01_10_19,0
2022_08_19_01_20_19,0
2022_08_19_01_30_19,5
2022_08_19_01_40_18,4
2022_08_19_01_50_18,4
2022_08_19_02_00_19,0
2022_08_19_02_10_19,0
2022_08_19_02_20_19,0
2022_08_19_02_30_19,0
2022_08_19_02_40_19,1
2022_08_19_02_50_19,1
2022_08_19_03_00_19,1
2022_08_19_03_10_19,1
2022_08_19_03_20_19,1
2022_08_19_03_30_19,1
2022_08_19_03_40_19,4
2022_08_19_03_50_19,4
2022_08_19_04_00_19,5
2022_08_19_04_10_19,3
2022_08_19_04_20_19,3
2022_08_19_04_30_18,3
2022_08_19_04_40_19,3
2022_08_19_04_50_19,3
